id,name,ascii_name,alternate_names,latitude,longitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,gtopo30,timezone,created_at,updated_at,trips_from_count,trips_to_count
592679,Žvirblaukys,Zvirblaukys,Zhvirblavka,Zvirblaukys,Žvirblaukys,55.26667,22.88333,P,PPL,LT,LT,00,,,,0,0,49,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
592680,Žvirblaičiai,Zvirblaiciai,,56.03333,22.06667,P,PPL,LT,,00,,,,0,0,129,Europe/Vilnius,1994-01-12 00:00:00,NULL,0,0
592681,Žvirbioniai,Zvirbioniai,,55.86667,23.93333,P,PPL,LT,,00,,,,0,0,67,Europe/Vilnius,1994-01-12 00:00:00,NULL,0,0
592682,Žvingiai,Zvingiai,Zhvingyay,Zvingiai,Zvingiu,Žvingiai,Žvingių,55.40306,22.0225,P,PPL,LT,LT,00,,,,0,0,66,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
592683,Žvilgiai,Zvilgiai,Zhvil'gyay,Zhvil’gyay,Zvilgiai,Žvilgiai,55.63333,22.96667,P,PPL,LT,LT,00,,,,0,0,110,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
592684,Zvikiškė,Zvikiske,,55.33333,22.35,P,PPL,LT,,00,,,,0,0,37,Europe/Vilnius,1994-01-12 00:00:00,NULL,0,0
592685,Žvėrynas,Zverynas,Zverinets,Zverynas,Žvėrynas,54.5,25.05,P,PPL,LT,LT,00,,,,0,0,145,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
592686,Žvėrupis,Zverupis,,55.15,23.48333,H,STM,LT,,00,,,,0,0,70,Europe/Vilnius,1994-01-12 00:00:00,NULL,0,0
592687,Žvėrė,Zvere,,55.46667,22.03333,H,STM,LT,,00,,,,0,0,92,Europe/Vilnius,1994-01-12 00:00:00,NULL,0,0
592688,Žvelsėnai,Zvelsenai,Zhvel'syany,Zhvel’syany,Zvelsenai,Žvelsėnai,55.76667,21.43333,P,PPL,LT,LT,00,,,,0,0,12,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
592689,Žvelsa,Zvelsa,Reka Zhvel'sya,Reka Zhvel’sya,Zvelsa,Žvelsa,55.76667,21.43333,H,STM,LT,LT,00,,,,0,0,12,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
592690,Žvelesys,Zvelesys,Reka Zherplisis,Zhvelesis,Ziaulysis,Zvelesys,Žiaulysis,Žvelesys,55.47389,21.64194,H,STM,LT,LT,00,,,,0,0,25,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
